sample name,peak location (cm^-1),temperature (Celsius),hours dehydrated,traverse direction,raypath direction,position (microns),area (cm^-2) or height (/cm),area/initial or height/initial,FTIR spectrum filename,
kiki,3356,1000.0,68.0,a,b,68.4,0.826,0.076,Kiki_1000C_3hr_a1011.csv,
kiki,3356,1000.0,68.0,a,b,318.4,0.834,0.078,Kiki_1000C_3hr_a13.csv,
kiki,3356,1000.0,68.0,a,b,518.4,0.735,0.069,Kiki_1000C_3hr_a15.csv,
kiki,3356,1000.0,68.0,a,b,718.4,0.710,0.067,Kiki_1000C_3hr_a17.csv,
kiki,3356,1000.0,68.0,a,b,818.4,0.620,0.059,Kiki_1000C_3hr_a18.csv,
kiki,3356,1000.0,68.0,a,b,918.4,0.543,0.052,Kiki_1000C_3hr_a19.csv,
kiki,3356,1000.0,68.0,a,b,981.6,0.421,0.040,Kiki_1000C_3hr_a20.csv,
kiki,3356,1000.0,68.0,b,c,-486.5,0.205,0.020,Kiki_1000C_3hr_c01.csv,
kiki,3356,1000.0,68.0,b,c,-386.5,0.395,0.038,Kiki_1000C_3hr_c02.csv,
kiki,3356,1000.0,68.0,b,c,-286.5,0.485,0.048,Kiki_1000C_3hr_c03.csv,
kiki,3356,1000.0,68.0,b,c,-186.5,0.514,0.051,Kiki_1000C_3hr_c04.csv,
kiki,3356,1000.0,68.0,b,c,-86.5,0.565,0.056,Kiki_1000C_3hr_c05.csv,
kiki,3356,1000.0,68.0,b,c,13.5,0.557,0.056,Kiki_1000C_3hr_c06.csv,
kiki,3356,1000.0,68.0,b,c,113.5,0.568,0.058,Kiki_1000C_3hr_c07.csv,
kiki,3356,1000.0,68.0,b,c,213.5,0.565,0.058,Kiki_1000C_3hr_c08.csv,
kiki,3356,1000.0,68.0,b,c,313.5,0.468,0.049,Kiki_1000C_3hr_c09.csv,
kiki,3356,1000.0,68.0,b,c,413.5,0.440,0.046,Kiki_1000C_3hr_c10.csv,
kiki,3356,1000.0,68.0,b,c,513.5,0.514,0.054,Kiki_1000C_3hr_c11.csv,
kiki,3356,1000.0,68.0,b,c,613.5,0.445,0.048,Kiki_1000C_3hr_c12.csv,
kiki,3356,1000.0,68.0,c,b,-596.9,0.222,0.017,Kiki_1000C_3hr_b01.csv,
kiki,3356,1000.0,68.0,c,b,-496.9,0.374,0.030,Kiki_1000C_3hr_b02.csv,
kiki,3356,1000.0,68.0,c,b,-396.9,0.324,0.026,Kiki_1000C_3hr_b03.csv,
kiki,3356,1000.0,68.0,c,b,-296.9,0.346,0.029,Kiki_1000C_3hr_b04.csv,
kiki,3356,1000.0,68.0,c,b,-196.9,0.298,0.025,Kiki_1000C_3hr_b05.csv,
kiki,3356,1000.0,68.0,c,b,-96.9,0.292,0.025,Kiki_1000C_3hr_b06.csv,
kiki,3356,1000.0,68.0,c,b,3.1,0.291,0.025,Kiki_1000C_3hr_b07.csv,
kiki,3356,1000.0,68.0,c,b,103.1,0.226,0.020,Kiki_1000C_3hr_b08.csv,
kiki,3356,1000.0,68.0,c,b,203.1,0.186,0.017,Kiki_1000C_3hr_b09.csv,
kiki,3356,1000.0,68.0,c,b,303.1,0.173,0.016,Kiki_1000C_3hr_b10.csv,
kiki,3356,1000.0,68.0,c,b,403.1,0.088,0.008,Kiki_1000C_3hr_b11.csv,
kiki,3356,1000.0,68.0,c,b,503.1,0.176,0.017,Kiki_1000C_3hr_b12.csv,
kiki,3356,1000.0,68.0,a,b,-981.6,0.395,0.035,Kiki_1000C_6hr_a01.csv,
kiki,3356,1000.0,68.0,a,b,-881.6,0.577,0.052,Kiki_1000C_6hr_a02.csv,
kiki,3356,1000.0,68.0,a,b,-681.6,0.615,0.055,Kiki_1000C_6hr_a03.csv,
kiki,3356,1000.0,68.0,a,b,-481.6,0.631,0.057,Kiki_1000C_6hr_a05.csv,
kiki,3356,1000.0,68.0,a,b,-281.6,0.696,0.064,Kiki_1000C_6hr_a07.csv,
kiki,3356,1000.0,68.0,a,b,-81.6,0.608,0.056,Kiki_1000C_6hr_a09.csv,
kiki,3356,1000.0,68.0,a,b,68.4,0.551,0.051,Kiki_1000C_6hr_a1011.csv,
kiki,3356,1000.0,68.0,a,b,318.4,0.633,0.059,Kiki_1000C_6hr_a13.csv,
kiki,3356,1000.0,68.0,a,b,518.4,0.475,0.045,Kiki_1000C_6hr_a15.csv,
kiki,3356,1000.0,68.0,a,b,718.4,0.566,0.054,Kiki_1000C_6hr_a17.csv,
kiki,3356,1000.0,68.0,a,b,818.4,0.520,0.049,Kiki_1000C_6hr_a18.csv,
kiki,3356,1000.0,68.0,a,b,918.4,0.411,0.039,Kiki_1000C_6hr_a19.csv,
kiki,3356,1000.0,68.0,a,b,981.6,0.393,0.038,Kiki_1000C_6hr_a20.csv,
kiki,3356,1000.0,68.0,b,c,-486.5,0.266,0.026,Kiki_1000C_6hr_c01.csv,
kiki,3356,1000.0,68.0,b,c,-386.5,0.341,0.033,Kiki_1000C_6hr_c02.csv,
kiki,3356,1000.0,68.0,b,c,-286.5,0.384,0.038,Kiki_1000C_6hr_c03.csv,
kiki,3356,1000.0,68.0,b,c,-186.5,0.407,0.040,Kiki_1000C_6hr_c04.csv,
kiki,3356,1000.0,68.0,b,c,-86.5,0.402,0.040,Kiki_1000C_6hr_c05.csv,
kiki,3356,1000.0,68.0,b,c,13.5,0.485,0.049,Kiki_1000C_6hr_c06.csv,
kiki,3356,1000.0,68.0,b,c,113.5,0.461,0.047,Kiki_1000C_6hr_c07.csv,
kiki,3356,1000.0,68.0,b,c,213.5,0.476,0.049,Kiki_1000C_6hr_c08.csv,
kiki,3356,1000.0,68.0,b,c,313.5,0.425,0.044,Kiki_1000C_6hr_c09.csv,
kiki,3356,1000.0,68.0,b,c,413.5,0.490,0.051,Kiki_1000C_6hr_c10.csv,
kiki,3356,1000.0,68.0,b,c,513.5,0.448,0.047,Kiki_1000C_6hr_c11.csv,
kiki,3356,1000.0,68.0,b,c,613.5,2.823,0.302,Kiki_1000C_6hr_c12.csv,
kiki,3356,1000.0,68.0,c,b,-596.9,0.172,0.013,Kiki_1000C_6hr_b01.csv,
kiki,3356,1000.0,68.0,c,b,-496.9,0.453,0.036,Kiki_1000C_6hr_b02.csv,
kiki,3356,1000.0,68.0,c,b,-396.9,0.718,0.059,Kiki_1000C_6hr_b03.csv,
kiki,3356,1000.0,68.0,c,b,-296.9,0.690,0.057,Kiki_1000C_6hr_b04.csv,
kiki,3356,1000.0,68.0,c,b,-196.9,0.719,0.061,Kiki_1000C_6hr_b05.csv,
kiki,3356,1000.0,68.0,c,b,-96.9,0.827,0.071,Kiki_1000C_6hr_b06.csv,
kiki,3356,1000.0,68.0,c,b,3.1,0.862,0.075,Kiki_1000C_6hr_b07.csv,
kiki,3356,1000.0,68.0,c,b,103.1,0.919,0.082,Kiki_1000C_6hr_b08.csv,
kiki,3356,1000.0,68.0,c,b,203.1,0.802,0.073,Kiki_1000C_6hr_b09.csv,
kiki,3356,1000.0,68.0,c,b,303.1,0.733,0.067,Kiki_1000C_6hr_b10.csv,
kiki,3356,1000.0,68.0,c,b,403.1,0.766,0.072,Kiki_1000C_6hr_b11.csv,
kiki,3356,1000.0,68.0,c,b,503.1,0.766,0.073,Kiki_1000C_6hr_b12.csv,
kiki,3356,1000.0,68.0,a,b,-981.6,0.399,0.035,Kiki_1000C_7hr_a01.csv,
kiki,3356,1000.0,68.0,a,b,-881.6,0.503,0.045,Kiki_1000C_7hr_a02.csv,
kiki,3356,1000.0,68.0,a,b,-681.6,0.604,0.054,Kiki_1000C_7hr_a03.csv,
kiki,3356,1000.0,68.0,a,b,-481.6,0.596,0.054,Kiki_1000C_7hr_a05.csv,
kiki,3356,1000.0,68.0,a,b,-281.6,0.625,0.057,Kiki_1000C_7hr_a07.csv,
kiki,3356,1000.0,68.0,a,b,-81.6,0.571,0.053,Kiki_1000C_7hr_a09.csv,
kiki,3356,1000.0,68.0,a,b,68.4,0.457,0.042,Kiki_1000C_7hr_a1011.csv,
kiki,3356,1000.0,68.0,a,b,318.4,0.450,0.042,Kiki_1000C_7hr_a13.csv,
kiki,3356,1000.0,68.0,a,b,518.4,0.580,0.055,Kiki_1000C_7hr_a15.csv,
kiki,3356,1000.0,68.0,a,b,718.4,0.512,0.048,Kiki_1000C_7hr_a17.csv,
kiki,3356,1000.0,68.0,a,b,818.4,0.441,0.042,Kiki_1000C_7hr_a18.csv,
kiki,3356,1000.0,68.0,a,b,918.4,0.453,0.043,Kiki_1000C_7hr_a19.csv,
kiki,3356,1000.0,68.0,a,b,981.6,0.487,0.047,Kiki_1000C_7hr_a20.csv,
kiki,3356,1000.0,68.0,b,c,-486.5,0.363,0.035,Kiki_1000C_7hr_c01.csv,
kiki,3356,1000.0,68.0,b,c,-386.5,0.499,0.048,Kiki_1000C_7hr_c02.csv,
kiki,3356,1000.0,68.0,b,c,-286.5,0.435,0.043,Kiki_1000C_7hr_c03.csv,
kiki,3356,1000.0,68.0,b,c,-186.5,0.493,0.049,Kiki_1000C_7hr_c04.csv,
kiki,3356,1000.0,68.0,b,c,-86.5,0.480,0.048,Kiki_1000C_7hr_c05.csv,
kiki,3356,1000.0,68.0,b,c,13.5,0.463,0.047,Kiki_1000C_7hr_c06.csv,
kiki,3356,1000.0,68.0,b,c,113.5,0.444,0.045,Kiki_1000C_7hr_c07.csv,
kiki,3356,1000.0,68.0,b,c,213.5,0.463,0.048,Kiki_1000C_7hr_c08.csv,
kiki,3356,1000.0,68.0,b,c,313.5,0.412,0.043,Kiki_1000C_7hr_c09.csv,
kiki,3356,1000.0,68.0,b,c,413.5,0.352,0.037,Kiki_1000C_7hr_c10.csv,
kiki,3356,1000.0,68.0,b,c,513.5,0.565,0.060,Kiki_1000C_7hr_c11.csv,
kiki,3356,1000.0,68.0,b,c,613.5,0.356,0.038,Kiki_1000C_7hr_c12.csv,
kiki,3356,1000.0,68.0,c,b,-596.9,0.716,0.056,Kiki_1000C_7hr_b01.csv,
kiki,3356,1000.0,68.0,c,b,-496.9,0.714,0.057,Kiki_1000C_7hr_b02.csv,
kiki,3356,1000.0,68.0,c,b,-396.9,0.661,0.054,Kiki_1000C_7hr_b03.csv,
kiki,3356,1000.0,68.0,c,b,-296.9,0.748,0.062,Kiki_1000C_7hr_b04.csv,
kiki,3356,1000.0,68.0,c,b,-196.9,0.864,0.073,Kiki_1000C_7hr_b05.csv,
kiki,3356,1000.0,68.0,c,b,-96.9,0.841,0.072,Kiki_1000C_7hr_b06.csv,
kiki,3356,1000.0,68.0,c,b,3.1,0.762,0.067,Kiki_1000C_7hr_b07.csv,
kiki,3356,1000.0,68.0,c,b,103.1,0.729,0.065,Kiki_1000C_7hr_b08.csv,
kiki,3356,1000.0,68.0,c,b,203.1,0.745,0.067,Kiki_1000C_7hr_b09.csv,
kiki,3356,1000.0,68.0,c,b,303.1,0.675,0.062,Kiki_1000C_7hr_b10.csv,
kiki,3356,1000.0,68.0,c,b,403.1,0.644,0.060,Kiki_1000C_7hr_b11.csv,
kiki,3356,1000.0,68.0,c,b,503.1,0.497,0.047,Kiki_1000C_7hr_b12.csv,
kiki,3356,1000.0,68.0,a,b,-981.6,0.374,0.033,Kiki_ox_1000C_1hr_a01.csv,
kiki,3356,1000.0,68.0,a,b,-881.6,0.497,0.044,Kiki_ox_1000C_1hr_a02.csv,
kiki,3356,1000.0,68.0,a,b,-681.6,0.597,0.054,Kiki_ox_1000C_1hr_a03.csv,
kiki,3356,1000.0,68.0,a,b,-481.6,0.419,0.038,Kiki_ox_1000C_1hr_a05.csv,
kiki,3356,1000.0,68.0,a,b,-281.6,0.546,0.050,Kiki_ox_1000C_1hr_a07.csv,
kiki,3356,1000.0,68.0,a,b,-81.6,0.527,0.048,Kiki_ox_1000C_1hr_a09.csv,
kiki,3356,1000.0,68.0,a,b,68.4,0.446,0.041,Kiki_ox_1000C_1hr_a1011.csv,
kiki,3356,1000.0,68.0,a,b,318.4,0.463,0.043,Kiki_ox_1000C_1hr_a13.csv,
kiki,3356,1000.0,68.0,a,b,518.4,0.523,0.049,Kiki_ox_1000C_1hr_a15.csv,
kiki,3356,1000.0,68.0,a,b,718.4,0.515,0.049,Kiki_ox_1000C_1hr_a17.csv,
kiki,3356,1000.0,68.0,a,b,818.4,0.443,0.042,Kiki_ox_1000C_1hr_a18.csv,
kiki,3356,1000.0,68.0,a,b,918.4,0.351,0.033,Kiki_ox_1000C_1hr_a19.csv,
kiki,3356,1000.0,68.0,a,b,981.6,0.319,0.030,Kiki_ox_1000C_1hr_a20.csv,
kiki,3356,1000.0,68.0,b,c,-486.5,0.188,0.018,Kiki_ox_1000C_1hr_c01.csv,
kiki,3356,1000.0,68.0,b,c,-386.5,0.183,0.018,Kiki_ox_1000C_1hr_c02.csv,
kiki,3356,1000.0,68.0,b,c,-286.5,0.275,0.027,Kiki_ox_1000C_1hr_c03.csv,
kiki,3356,1000.0,68.0,b,c,-186.5,0.247,0.024,Kiki_ox_1000C_1hr_c04.csv,
kiki,3356,1000.0,68.0,b,c,-86.5,0.235,0.024,Kiki_ox_1000C_1hr_c05.csv,
kiki,3356,1000.0,68.0,b,c,13.5,0.258,0.026,Kiki_ox_1000C_1hr_c06.csv,
kiki,3356,1000.0,68.0,b,c,113.5,0.312,0.032,Kiki_ox_1000C_1hr_c07.csv,
kiki,3356,1000.0,68.0,b,c,213.5,0.336,0.035,Kiki_ox_1000C_1hr_c08.csv,
kiki,3356,1000.0,68.0,b,c,313.5,0.267,0.028,Kiki_ox_1000C_1hr_c09.csv,
kiki,3356,1000.0,68.0,b,c,413.5,0.302,0.032,Kiki_ox_1000C_1hr_c10.csv,
kiki,3356,1000.0,68.0,b,c,513.5,0.386,0.041,Kiki_ox_1000C_1hr_c11.csv,
kiki,3356,1000.0,68.0,b,c,613.5,0.308,0.033,Kiki_ox_1000C_1hr_c12.csv,
kiki,3356,1000.0,68.0,c,b,-596.9,0.391,0.031,Kiki_ox_1000C_1hr_b01.csv,
kiki,3356,1000.0,68.0,c,b,-496.9,0.251,0.020,Kiki_ox_1000C_1hr_b02.csv,
kiki,3356,1000.0,68.0,c,b,-396.9,0.305,0.025,Kiki_ox_1000C_1hr_b03.csv,
kiki,3356,1000.0,68.0,c,b,-296.9,0.288,0.024,Kiki_ox_1000C_1hr_b04.csv,
kiki,3356,1000.0,68.0,c,b,-196.9,0.321,0.027,Kiki_ox_1000C_1hr_b05.csv,
kiki,3356,1000.0,68.0,c,b,-96.9,0.362,0.031,Kiki_ox_1000C_1hr_b06.csv,
kiki,3356,1000.0,68.0,c,b,3.1,0.210,0.018,Kiki_ox_1000C_1hr_b07.csv,
kiki,3356,1000.0,68.0,c,b,103.1,0.168,0.015,Kiki_ox_1000C_1hr_b08.csv,
kiki,3356,1000.0,68.0,c,b,203.1,0.170,0.015,Kiki_ox_1000C_1hr_b09.csv,
kiki,3356,1000.0,68.0,c,b,303.1,0.080,0.007,Kiki_ox_1000C_1hr_b10.csv,
kiki,3356,1000.0,68.0,c,b,403.1,0.002,0.000,Kiki_ox_1000C_1hr_b11.csv,
kiki,3356,1000.0,68.0,c,b,503.1,0.113,0.011,Kiki_ox_1000C_1hr_b12.csv,
